diameter, x, y, z
8,0.500000000000000,1.50000000000000,6,
8,0.500000000000000,2.50000000000000,4,
8,1.50000000000000,-2.50000000000000,3,
8,1.50000000000000,-1.50000000000000,5,
8,1.50000000000000,-0.500000000000000,6,
8,1.50000000000000,0.500000000000000,6,
8,1.50000000000000,1.50000000000000,5,
8,1.50000000000000,2.50000000000000,3,
8,2.50000000000000,-1.50000000000000,3,
8,2.50000000000000,-0.500000000000000,4,
8,2.50000000000000,0.500000000000000,4,
8,2.50000000000000,1.50000000000000,3,
9,-4.00000000000000,0.000000000000000,2,
9,-3.00000000000000,-2.00000000000000,3,
9,-3.00000000000000,-1.00000000000000,4,
9,-3.00000000000000,0.000000000000000,5,
9,-3.00000000000000,1.00000000000000,4,
9,-3.00000000000000,2.00000000000000,3,
9,-2.00000000000000,-3.00000000000000,3,
9,-2.00000000000000,-2.00000000000000,5,
9,-2.00000000000000,-1.00000000000000,6,
9,-2.00000000000000,0.000000000000000,7,
9,-2.00000000000000,1.00000000000000,6,
9,-2.00000000000000,2.00000000000000,5,
9,-2.00000000000000,3.00000000000000,3,
9,-1.00000000000000,-3.00000000000000,4,
9,-1.00000000000000,-2.00000000000000,6,
9,-1.00000000000000,-1.00000000000000,7,
9,-1.00000000000000,0.000000000000000,8,
9,-1.00000000000000,1.00000000000000,7,
9,-1.00000000000000,2.00000000000000,6,
9,-1.00000000000000,3.00000000000000,4,
9,0.000000000000000,-4.00000000000000,2,
9,0.000000000000000,-3.00000000000000,5,
9,0.000000000000000,-2.00000000000000,7,
9,0.000000000000000,-1.00000000000000,8,
9,0.000000000000000,0.000000000000000,8,
9,0.000000000000000,1.00000000000000,8,
9,0.000000000000000,2.00000000000000,7,
9,0.000000000000000,3.00000000000000,5,
9,0.000000000000000,4.00000000000000,2,
9,1.00000000000000,-3.00000000000000,4,
9,1.00000000000000,-2.00000000000000,6,
9,1.00000000000000,-1.00000000000000,7,
9,1.00000000000000,0.000000000000000,8,
9,1.00000000000000,1.00000000000000,7,
9,1.00000000000000,2.00000000000000,6,
9,1.00000000000000,3.00000000000000,4,
9,2.00000000000000,-3.00000000000000,3,
9,2.00000000000000,-2.00000000000000,5,
9,2.00000000000000,-1.00000000000000,6,
9,2.00000000000000,0.000000000000000,7,
9,2.00000000000000,1.00000000000000,6,
9,2.00000000000000,2.00000000000000,5,
9,2.00000000000000,3.00000000000000,3,
9,3.00000000000000,-2.00000000000000,3,
9,3.00000000000000,-1.00000000000000,4,
9,3.00000000000000,0.000000000000000,5,
9,3.00000000000000,1.00000000000000,4,
9,3.00000000000000,2.00000000000000,3,
9,4.00000000000000,0.000000000000000,2,
10,-3.50000000000000,-2.50000000000000,3,
10,-3.50000000000000,-1.50000000000000,4,
10,-3.50000000000000,-0.500000000000000,5,
10,-3.50000000000000,0.500000000000000,5,
10,-3.50000000000000,1.50000000000000,4,
10,-3.50000000000000,2.50000000000000,3,
10,-2.50000000000000,-3.50000000000000,3,
10,-2.50000000000000,-2.50000000000000,6,
10,-2.50000000000000,-1.50000000000000,8,
10,-2.50000000000000,-0.500000000000000,9,
10,-2.50000000000000,0.500000000000000,9,
10,-2.50000000000000,1.50000000000000,8,
10,-2.50000000000000,2.50000000000000,6,
10,-2.50000000000000,3.50000000000000,3,
10,-1.50000000000000,-3.50000000000000,4,
10,-1.50000000000000,-2.50000000000000,8,
10,-1.50000000000000,-1.50000000000000,10,
10,-1.50000000000000,-0.500000000000000,11,
10,-1.50000000000000,0.500000000000000,11,
10,-1.50000000000000,1.50000000000000,10,
10,-1.50000000000000,2.50000000000000,8,
10,-1.50000000000000,3.50000000000000,4,
10,-0.500000000000000,-3.50000000000000,5,
10,-0.500000000000000,-2.50000000000000,9,
10,-0.500000000000000,-1.50000000000000,11,
10,-0.500000000000000,-0.500000000000000,12,
10,-0.500000000000000,0.500000000000000,12,
10,-0.500000000000000,1.50000000000000,11,
10,-0.500000000000000,2.50000000000000,9,
10,-0.500000000000000,3.50000000000000,5,
10,0.500000000000000,-3.50000000000000,5,
10,0.500000000000000,-2.50000000000000,9,
10,0.500000000000000,-1.50000000000000,11,
10,0.500000000000000,-0.500000000000000,12,
10,0.500000000000000,0.500000000000000,12,
10,0.500000000000000,1.50000000000000,11,
10,0.500000000000000,2.50000000000000,9,
10,0.500000000000000,3.50000000000000,5,
10,1.50000000000000,-3.50000000000000,4,
10,1.50000000000000,-2.50000000000000,8,
10,1.50000000000000,-1.50000000000000,10,
10,1.50000000000000,-0.500000000000000,11,
10,1.50000000000000,0.500000000000000,11,
10,1.50000000000000,1.50000000000000,10,
10,1.50000000000000,2.50000000000000,8,
10,1.50000000000000,3.50000000000000,4,
10,2.50000000000000,-3.50000000000000,3,
10,2.50000000000000,-2.50000000000000,6,
10,2.50000000000000,-1.50000000000000,8,
10,2.50000000000000,-0.500000000000000,9,
10,2.50000000000000,0.500000000000000,9,
10,2.50000000000000,1.50000000000000,8,
10,2.50000000000000,2.50000000000000,6,
10,2.50000000000000,3.50000000000000,3,
10,3.50000000000000,-2.50000000000000,3,
10,3.50000000000000,-1.50000000000000,4,
10,3.50000000000000,-0.500000000000000,5,
10,3.50000000000000,0.500000000000000,5,
10,3.50000000000000,1.50000000000000,4,
10,3.50000000000000,2.50000000000000,3,
11,-5.00000000000000,0.000000000000000,2,
11,-4.00000000000000,-3.00000000000000,3,
11,-4.00000000000000,-2.00000000000000,4,
11,-4.00000000000000,-1.00000000000000,5,
11,-4.00000000000000,0.000000000000000,6,
11,-4.00000000000000,1.00000000000000,5,
11,-4.00000000000000,2.00000000000000,4,
11,-4.00000000000000,3.00000000000000,3,
11,-3.00000000000000,-4.00000000000000,3,
11,-3.00000000000000,-3.00000000000000,6,
11,-3.00000000000000,-2.00000000000000,8,
11,-3.00000000000000,-1.00000000000000,9,
11,-3.00000000000000,0.000000000000000,9,
11,-3.00000000000000,1.00000000000000,9,
11,-3.00000000000000,2.00000000000000,8,
11,-3.00000000000000,3.00000000000000,6,
11,-3.00000000000000,4.00000000000000,3,
11,-2.00000000000000,-4.00000000000000,4,
11,-2.00000000000000,-3.00000000000000,8,
11,-2.00000000000000,-2.00000000000000,10,
11,-2.00000000000000,-1.00000000000000,11,
11,-2.00000000000000,0.000000000000000,11,
11,-2.00000000000000,1.00000000000000,11,
11,-2.00000000000000,2.00000000000000,10,
11,-2.00000000000000,3.00000000000000,8,
11,-2.00000000000000,4.00000000000000,4,
11,-1.00000000000000,-4.00000000000000,5,
11,-1.00000000000000,-3.00000000000000,9,
11,-1.00000000000000,-2.00000000000000,11,
11,-1.00000000000000,-1.00000000000000,12,
11,-1.00000000000000,0.000000000000000,12,
11,-1.00000000000000,1.00000000000000,12,
11,-1.00000000000000,2.00000000000000,11,
11,-1.00000000000000,3.00000000000000,9,
11,-1.00000000000000,4.00000000000000,5,
11,0.000000000000000,-5.00000000000000,2,
11,0.000000000000000,-4.00000000000000,6,
11,0.000000000000000,-3.00000000000000,9,
11,0.000000000000000,-2.00000000000000,11,
11,0.000000000000000,-1.00000000000000,12,
11,0.000000000000000,0.000000000000000,12,
11,0.000000000000000,1.00000000000000,12,
11,0.000000000000000,2.00000000000000,11,
11,0.000000000000000,3.00000000000000,9,
11,0.000000000000000,4.00000000000000,6,
11,0.000000000000000,5.00000000000000,2,
11,1.00000000000000,-4.00000000000000,5,
11,1.00000000000000,-3.00000000000000,9,
11,1.00000000000000,-2.00000000000000,11,
11,1.00000000000000,-1.00000000000000,12,
11,1.00000000000000,0.000000000000000,12,
11,1.00000000000000,1.00000000000000,12,
11,1.00000000000000,2.00000000000000,11,
11,1.00000000000000,3.00000000000000,9,
11,1.00000000000000,4.00000000000000,5,
11,2.00000000000000,-4.00000000000000,4,
11,2.00000000000000,-3.00000000000000,8,
11,2.00000000000000,-2.00000000000000,10,
11,2.00000000000000,-1.00000000000000,11,
11,2.00000000000000,0.000000000000000,11,
11,2.00000000000000,1.00000000000000,11,
11,2.00000000000000,2.00000000000000,10,
11,2.00000000000000,3.00000000000000,8,
11,2.00000000000000,4.00000000000000,4,
11,3.00000000000000,-4.00000000000000,3,
11,3.00000000000000,-3.00000000000000,6,
11,3.00000000000000,-2.00000000000000,8,
11,3.00000000000000,-1.00000000000000,9,
11,3.00000000000000,0.000000000000000,9,
11,3.00000000000000,1.00000000000000,9,
11,3.00000000000000,2.00000000000000,8,
11,3.00000000000000,3.00000000000000,6,
11,3.00000000000000,4.00000000000000,3,
11,4.00000000000000,-3.00000000000000,3,
11,4.00000000000000,-2.00000000000000,4,
11,4.00000000000000,-1.00000000000000,5,
11,4.00000000000000,0.000000000000000,6,
11,4.00000000000000,1.00000000000000,5,
11,4.00000000000000,2.00000000000000,4,
11,4.00000000000000,3.00000000000000,3,
11,5.00000000000000,0.000000000000000,2,
12,-4.50000000000000,-2.50000000000000,4,
12,-4.50000000000000,-1.50000000000000,5,
12,-4.50000000000000,-0.500000000000000,6,
12,-4.50000000000000,0.500000000000000,6,
12,-4.50000000000000,1.50000000000000,5,
12,-4.50000000000000,2.50000000000000,4,
12,-3.50000000000000,-3.50000000000000,4,
12,-3.50000000000000,-2.50000000000000,8,
12,-3.50000000000000,-1.50000000000000,10,
12,-3.50000000000000,-0.500000000000000,11,
12,-3.50000000000000,0.500000000000000,11,
12,-3.50000000000000,1.50000000000000,10,
12,-3.50000000000000,2.50000000000000,8,
12,-3.50000000000000,3.50000000000000,4,
12,-2.50000000000000,-4.50000000000000,4,
12,-2.50000000000000,-3.50000000000000,8,
12,-2.50000000000000,-2.50000000000000,11,
12,-2.50000000000000,-1.50000000000000,13,
12,-2.50000000000000,-0.500000000000000,14,
12,-2.50000000000000,0.500000000000000,14,
12,-2.50000000000000,1.50000000000000,13,
12,-2.50000000000000,2.50000000000000,11,
12,-2.50000000000000,3.50000000000000,8,
12,-2.50000000000000,4.50000000000000,4,
12,-1.50000000000000,-4.50000000000000,5,
12,-1.50000000000000,-3.50000000000000,10,
12,-1.50000000000000,-2.50000000000000,13,
12,-1.50000000000000,-1.50000000000000,15,
12,-1.50000000000000,-0.500000000000000,16,
12,-1.50000000000000,0.500000000000000,16,
12,-1.50000000000000,1.50000000000000,15,
12,-1.50000000000000,2.50000000000000,13,
12,-1.50000000000000,3.50000000000000,10,
12,-1.50000000000000,4.50000000000000,5,
12,-0.500000000000000,-4.50000000000000,6,
12,-0.500000000000000,-3.50000000000000,11,
12,-0.500000000000000,-2.50000000000000,14,
12,-0.500000000000000,-1.50000000000000,16,
12,-0.500000000000000,-0.500000000000000,17,
12,-0.500000000000000,0.500000000000000,17,
12,-0.500000000000000,1.50000000000000,16,
12,-0.500000000000000,2.50000000000000,14,
12,-0.500000000000000,3.50000000000000,11,
12,-0.500000000000000,4.50000000000000,6,
12,0.500000000000000,-4.50000000000000,6,
12,0.500000000000000,-3.50000000000000,11,
12,0.500000000000000,-2.50000000000000,14,
12,0.500000000000000,-1.50000000000000,16,
12,0.500000000000000,-0.500000000000000,17,
12,0.500000000000000,0.500000000000000,17,
12,0.500000000000000,1.50000000000000,16,
12,0.500000000000000,2.50000000000000,14,
12,0.500000000000000,3.50000000000000,11,
12,0.500000000000000,4.50000000000000,6,
12,1.50000000000000,-4.50000000000000,5,
12,1.50000000000000,-3.50000000000000,10,
12,1.50000000000000,-2.50000000000000,13,
12,1.50000000000000,-1.50000000000000,15,
12,1.50000000000000,-0.500000000000000,16,
12,1.50000000000000,0.500000000000000,16,
12,1.50000000000000,1.50000000000000,15,
12,1.50000000000000,2.50000000000000,13,
12,1.50000000000000,3.50000000000000,10,
12,1.50000000000000,4.50000000000000,5,
12,2.50000000000000,-4.50000000000000,4,
12,2.50000000000000,-3.50000000000000,8,
12,2.50000000000000,-2.50000000000000,11,
12,2.50000000000000,-1.50000000000000,13,
12,2.50000000000000,-0.500000000000000,14,
12,2.50000000000000,0.500000000000000,14,
12,2.50000000000000,1.50000000000000,13,
12,2.50000000000000,2.50000000000000,11,
12,2.50000000000000,3.50000000000000,8,
12,2.50000000000000,4.50000000000000,4,
12,3.50000000000000,-3.50000000000000,4,
12,3.50000000000000,-2.50000000000000,8,
12,3.50000000000000,-1.50000000000000,10,
12,3.50000000000000,-0.500000000000000,11,
12,3.50000000000000,0.500000000000000,11,
12,3.50000000000000,1.50000000000000,10,
12,3.50000000000000,2.50000000000000,8,
12,3.50000000000000,3.50000000000000,4,
12,4.50000000000000,-2.50000000000000,4,
12,4.50000000000000,-1.50000000000000,5,
12,4.50000000000000,-0.500000000000000,6,
12,4.50000000000000,0.500000000000000,6,
12,4.50000000000000,1.50000000000000,5,
12,4.50000000000000,2.50000000000000,4,
13,-6.00000000000000,0.000000000000000,2,
13,-5.00000000000000,-3.00000000000000,4,
13,-5.00000000000000,-2.00000000000000,5,
13,-5.00000000000000,-1.00000000000000,6,
13,-5.00000000000000,0.000000000000000,7,
13,-5.00000000000000,1.00000000000000,6,
13,-5.00000000000000,2.00000000000000,5,
13,-5.00000000000000,3.00000000000000,4,
13,-4.00000000000000,-4.00000000000000,4,
13,-4.00000000000000,-3.00000000000000,8,
13,-4.00000000000000,-2.00000000000000,10,
13,-4.00000000000000,-1.00000000000000,11,
13,-4.00000000000000,0.000000000000000,11,
13,-4.00000000000000,1.00000000000000,11,
13,-4.00000000000000,2.00000000000000,10,
13,-4.00000000000000,3.00000000000000,8,
13,-4.00000000000000,4.00000000000000,4,
13,-3.00000000000000,-5.00000000000000,4,
13,-3.00000000000000,-4.00000000000000,8,
13,-3.00000000000000,-3.00000000000000,11,
13,-3.00000000000000,-2.00000000000000,13,
13,-3.00000000000000,-1.00000000000000,14,
13,-3.00000000000000,0.000000000000000,14,
13,-3.00000000000000,1.00000000000000,14,
13,-3.00000000000000,2.00000000000000,13,
13,-3.00000000000000,3.00000000000000,11,
13,-3.00000000000000,4.00000000000000,8,
13,-3.00000000000000,5.00000000000000,4,
13,-2.00000000000000,-5.00000000000000,5,
13,-2.00000000000000,-4.00000000000000,10,
13,-2.00000000000000,-3.00000000000000,13,
13,-2.00000000000000,-2.00000000000000,15,
13,-2.00000000000000,-1.00000000000000,16,
13,-2.00000000000000,0.000000000000000,16,
13,-2.00000000000000,1.00000000000000,16,
13,-2.00000000000000,2.00000000000000,15,
13,-2.00000000000000,3.00000000000000,13,
13,-2.00000000000000,4.00000000000000,10,
13,-2.00000000000000,5.00000000000000,5,
13,-1.00000000000000,-5.00000000000000,6,
13,-1.00000000000000,-4.00000000000000,11,
13,-1.00000000000000,-3.00000000000000,14,
13,-1.00000000000000,-2.00000000000000,16,
13,-1.00000000000000,-1.00000000000000,17,
13,-1.00000000000000,0.000000000000000,17,
13,-1.00000000000000,1.00000000000000,17,
13,-1.00000000000000,2.00000000000000,16,
13,-1.00000000000000,3.00000000000000,14,
13,-1.00000000000000,4.00000000000000,11,
13,-1.00000000000000,5.00000000000000,6,
13,0.000000000000000,-6.00000000000000,2,
13,0.000000000000000,-5.00000000000000,7,
13,0.000000000000000,-4.00000000000000,11,
13,0.000000000000000,-3.00000000000000,14,
13,0.000000000000000,-2.00000000000000,16,
13,0.000000000000000,-1.00000000000000,17,
13,0.000000000000000,0.000000000000000,17,
13,0.000000000000000,1.00000000000000,17,
13,0.000000000000000,2.00000000000000,16,
13,0.000000000000000,3.00000000000000,14,
13,0.000000000000000,4.00000000000000,11,
13,0.000000000000000,5.00000000000000,7,
13,0.000000000000000,6.00000000000000,2,
13,1.00000000000000,-5.00000000000000,6,
13,1.00000000000000,-4.00000000000000,11,
13,1.00000000000000,-3.00000000000000,14,
13,1.00000000000000,-2.00000000000000,16,
13,1.00000000000000,-1.00000000000000,17,
13,1.00000000000000,0.000000000000000,17,
13,1.00000000000000,1.00000000000000,17,
13,1.00000000000000,2.00000000000000,16,
13,1.00000000000000,3.00000000000000,14,
13,1.00000000000000,4.00000000000000,11,
13,1.00000000000000,5.00000000000000,6,
13,2.00000000000000,-5.00000000000000,5,
13,2.00000000000000,-4.00000000000000,10,
13,2.00000000000000,-3.00000000000000,13,
13,2.00000000000000,-2.00000000000000,15,
13,2.00000000000000,-1.00000000000000,16,
13,2.00000000000000,0.000000000000000,16,
13,2.00000000000000,1.00000000000000,16,
13,2.00000000000000,2.00000000000000,15,
13,2.00000000000000,3.00000000000000,13,
13,2.00000000000000,4.00000000000000,10,
13,2.00000000000000,5.00000000000000,5,
13,3.00000000000000,-5.00000000000000,4,
13,3.00000000000000,-4.00000000000000,8,
13,3.00000000000000,-3.00000000000000,11,
13,3.00000000000000,-2.00000000000000,13,
13,3.00000000000000,-1.00000000000000,14,
13,3.00000000000000,0.000000000000000,14,
13,3.00000000000000,1.00000000000000,14,
13,3.00000000000000,2.00000000000000,13,
13,3.00000000000000,3.00000000000000,11,
13,3.00000000000000,4.00000000000000,8,
13,3.00000000000000,5.00000000000000,4,
13,4.00000000000000,-4.00000000000000,4,
13,4.00000000000000,-3.00000000000000,8,
13,4.00000000000000,-2.00000000000000,10,
13,4.00000000000000,-1.00000000000000,11,
13,4.00000000000000,0.000000000000000,11,
13,4.00000000000000,1.00000000000000,11,
13,4.00000000000000,2.00000000000000,10,
13,4.00000000000000,3.00000000000000,8,
13,4.00000000000000,4.00000000000000,4,
13,5.00000000000000,-3.00000000000000,4,
13,5.00000000000000,-2.00000000000000,5,
13,5.00000000000000,-1.00000000000000,6,
13,5.00000000000000,0.000000000000000,7,
13,5.00000000000000,1.00000000000000,6,
13,5.00000000000000,2.00000000000000,5,
13,5.00000000000000,3.00000000000000,4,
13,6.00000000000000,0.000000000000000,2,
14,-5.50000000000000,-2.50000000000000,4,
14,-5.50000000000000,-1.50000000000000,6,
14,-5.50000000000000,-0.500000000000000,7,
14,-5.50000000000000,0.500000000000000,7,
14,-5.50000000000000,1.50000000000000,6,
14,-5.50000000000000,2.50000000000000,4,
14,-4.50000000000000,-4.50000000000000,4,
14,-4.50000000000000,-3.50000000000000,7,
14,-4.50000000000000,-2.50000000000000,10,
14,-4.50000000000000,-1.50000000000000,12,
14,-4.50000000000000,-0.500000000000000,13,
14,-4.50000000000000,0.500000000000000,13,
14,-4.50000000000000,1.50000000000000,12,
14,-4.50000000000000,2.50000000000000,10,
14,-4.50000000000000,3.50000000000000,7,
14,-4.50000000000000,4.50000000000000,4,
14,-3.50000000000000,-4.50000000000000,7,
14,-3.50000000000000,-3.50000000000000,11,
14,-3.50000000000000,-2.50000000000000,14,
14,-3.50000000000000,-1.50000000000000,16,
14,-3.50000000000000,-0.500000000000000,17,
14,-3.50000000000000,0.500000000000000,17,
14,-3.50000000000000,1.50000000000000,16,
14,-3.50000000000000,2.50000000000000,14,
14,-3.50000000000000,3.50000000000000,11,
14,-3.50000000000000,4.50000000000000,7,
14,-2.50000000000000,-5.50000000000000,4,
14,-2.50000000000000,-4.50000000000000,10,
14,-2.50000000000000,-3.50000000000000,14,
14,-2.50000000000000,-2.50000000000000,17,
14,-2.50000000000000,-1.50000000000000,19,
14,-2.50000000000000,-0.500000000000000,20,
14,-2.50000000000000,0.500000000000000,20,
14,-2.50000000000000,1.50000000000000,19,
14,-2.50000000000000,2.50000000000000,17,
14,-2.50000000000000,3.50000000000000,14,
14,-2.50000000000000,4.50000000000000,10,
14,-2.50000000000000,5.50000000000000,4,
14,-1.50000000000000,-5.50000000000000,6,
14,-1.50000000000000,-4.50000000000000,12,
14,-1.50000000000000,-3.50000000000000,16,
14,-1.50000000000000,-2.50000000000000,19,
14,-1.50000000000000,-1.50000000000000,21,
14,-1.50000000000000,-0.500000000000000,22,
14,-1.50000000000000,0.500000000000000,22,
14,-1.50000000000000,1.50000000000000,21,
14,-1.50000000000000,2.50000000000000,19,
14,-1.50000000000000,3.50000000000000,16,
14,-1.50000000000000,4.50000000000000,12,
14,-1.50000000000000,5.50000000000000,6,
14,-0.500000000000000,-5.50000000000000,7,
14,-0.500000000000000,-4.50000000000000,13,
14,-0.500000000000000,-3.50000000000000,17,
14,-0.500000000000000,-2.50000000000000,20,
14,-0.500000000000000,-1.50000000000000,22,
14,-0.500000000000000,-0.500000000000000,23,
14,-0.500000000000000,0.500000000000000,23,
14,-0.500000000000000,1.50000000000000,22,
14,-0.500000000000000,2.50000000000000,20,
14,-0.500000000000000,3.50000000000000,17,
14,-0.500000000000000,4.50000000000000,13,
14,-0.500000000000000,5.50000000000000,7,
14,0.500000000000000,-5.50000000000000,7,
14,0.500000000000000,-4.50000000000000,13,
14,0.500000000000000,-3.50000000000000,17,
14,0.500000000000000,-2.50000000000000,20,
14,0.500000000000000,-1.50000000000000,22,
14,0.500000000000000,-0.500000000000000,23,
14,0.500000000000000,0.500000000000000,23,
14,0.500000000000000,1.50000000000000,22,
14,0.500000000000000,2.50000000000000,20,
14,0.500000000000000,3.50000000000000,17,
14,0.500000000000000,4.50000000000000,13,
14,0.500000000000000,5.50000000000000,7,
14,1.50000000000000,-5.50000000000000,6,
14,1.50000000000000,-4.50000000000000,12,
14,1.50000000000000,-3.50000000000000,16,
14,1.50000000000000,-2.50000000000000,19,
14,1.50000000000000,-1.50000000000000,21,
14,1.50000000000000,-0.500000000000000,22,
14,1.50000000000000,0.500000000000000,22,
14,1.50000000000000,1.50000000000000,21,
14,1.50000000000000,2.50000000000000,19,
14,1.50000000000000,3.50000000000000,16,
14,1.50000000000000,4.50000000000000,12,
14,1.50000000000000,5.50000000000000,6,
14,2.50000000000000,-5.50000000000000,4,
14,2.50000000000000,-4.50000000000000,10,
14,2.50000000000000,-3.50000000000000,14,
14,2.50000000000000,-2.50000000000000,17,
14,2.50000000000000,-1.50000000000000,19,
14,2.50000000000000,-0.500000000000000,20,
14,2.50000000000000,0.500000000000000,20,
14,2.50000000000000,1.50000000000000,19,
14,2.50000000000000,2.50000000000000,17,
14,2.50000000000000,3.50000000000000,14,
14,2.50000000000000,4.50000000000000,10,
14,2.50000000000000,5.50000000000000,4,
14,3.50000000000000,-4.50000000000000,7,
14,3.50000000000000,-3.50000000000000,11,
14,3.50000000000000,-2.50000000000000,14,
14,3.50000000000000,-1.50000000000000,16,
14,3.50000000000000,-0.500000000000000,17,
14,3.50000000000000,0.500000000000000,17,
14,3.50000000000000,1.50000000000000,16,
14,3.50000000000000,2.50000000000000,14,
14,3.50000000000000,3.50000000000000,11,
14,3.50000000000000,4.50000000000000,7,
14,4.50000000000000,-4.50000000000000,4,
14,4.50000000000000,-3.50000000000000,7,
14,4.50000000000000,-2.50000000000000,10,
14,4.50000000000000,-1.50000000000000,12,
14,4.50000000000000,-0.500000000000000,13,
14,4.50000000000000,0.500000000000000,13,
14,4.50000000000000,1.50000000000000,12,
14,4.50000000000000,2.50000000000000,10,
14,4.50000000000000,3.50000000000000,7,
14,4.50000000000000,4.50000000000000,4,
14,5.50000000000000,-2.50000000000000,4,
14,5.50000000000000,-1.50000000000000,6,
14,5.50000000000000,-0.500000000000000,7,
14,5.50000000000000,0.500000000000000,7,
14,5.50000000000000,1.50000000000000,6,
14,5.50000000000000,2.50000000000000,4,
15,-7.00000000000000,0.000000000000000,2,
15,-6.00000000000000,-3.00000000000000,4,
15,-6.00000000000000,-2.00000000000000,6,
15,-6.00000000000000,-1.00000000000000,7,
15,-6.00000000000000,0.000000000000000,8,
15,-6.00000000000000,1.00000000000000,7,
15,-6.00000000000000,2.00000000000000,6,
15,-6.00000000000000,3.00000000000000,4,
15,-5.00000000000000,-4.00000000000000,5,
15,-5.00000000000000,-3.00000000000000,9,
15,-5.00000000000000,-2.00000000000000,11,
15,-5.00000000000000,-1.00000000000000,12,
15,-5.00000000000000,0.000000000000000,13,
15,-5.00000000000000,1.00000000000000,12,
15,-5.00000000000000,2.00000000000000,11,
15,-5.00000000000000,3.00000000000000,9,
15,-5.00000000000000,4.00000000000000,5,
15,-4.00000000000000,-5.00000000000000,5,
15,-4.00000000000000,-4.00000000000000,9,
15,-4.00000000000000,-3.00000000000000,13,
15,-4.00000000000000,-2.00000000000000,15,
15,-4.00000000000000,-1.00000000000000,16,
15,-4.00000000000000,0.000000000000000,17,
